fSentiment_StateID,fSentiment_Score,fSentiment_Date,fSentiment_ProductID,fSentiment_ZIPState
2,34,"Monday, June 1, 2015",1908,35004AL
2,34,"Monday, June 1, 2015",199,35004AL
2,35,"Wednesday, January 1, 2014",1,35004AL
2,35,"Saturday, March 1, 2014",199,35004AL
2,35,"Tuesday, April 1, 2014",1908,35004AL
2,35,"Sunday, June 1, 2014",2187,35004AL
2,35,"Tuesday, July 1, 2014",2187,35004AL
2,35,"Saturday, November 1, 2014",2187,35004AL
2,36,"Wednesday, January 1, 2014",199,35004AL
2,36,"Saturday, March 1, 2014",1908,35004AL
2,36,"Thursday, May 1, 2014",1,35004AL
2,36,"Friday, August 1, 2014",211,35004AL
2,36,"Wednesday, October 1, 2014",2187,35004AL
2,36,"Saturday, November 1, 2014",1908,35004AL
2,36,"Sunday, March 1, 2015",1,35004AL
2,37,"Tuesday, July 1, 2014",199,35004AL
2,37,"Thursday, January 1, 2015",211,35004AL
2,37,"Thursday, January 1, 2015",2187,35004AL
2,37,"Monday, June 1, 2015",1,35004AL
2,38,"Sunday, June 1, 2014",1908,35004AL
2,38,"Sunday, June 1, 2014",1908,35004AL
2,38,"Sunday, June 1, 2014",199,35004AL
2,38,"Friday, August 1, 2014",392,35004AL
2,38,"Wednesday, April 1, 2015",199,35004AL
2,40,"Wednesday, January 1, 2014",1908,35004AL
2,40,"Wednesday, October 1, 2014",211,35004AL
2,40,"Monday, December 1, 2014",211,35004AL
2,40,"Sunday, February 1, 2015",2187,35004AL
2,40,"Sunday, March 1, 2015",2187,35004AL
2,40,"Monday, June 1, 2015",1908,35004AL
2,40,"Monday, June 1, 2015",2187,35004AL
2,41,"Saturday, March 1, 2014",392,35004AL
2,41,"Saturday, March 1, 2014",392,35004AL
2,41,"Thursday, May 1, 2014",1,35004AL
2,42,"Saturday, February 1, 2014",1908,35004AL
2,42,"Thursday, May 1, 2014",199,35004AL
2,42,"Monday, December 1, 2014",1908,35004AL
2,42,"Friday, May 1, 2015",1908,35004AL
2,43,"Sunday, June 1, 2014",211,35004AL
2,43,"Monday, September 1, 2014",199,35004AL
2,43,"Thursday, January 1, 2015",199,35004AL
2,43,"Friday, May 1, 2015",1,35004AL
2,44,"Wednesday, January 1, 2014",392,35004AL
2,44,"Saturday, March 1, 2014",392,35004AL
2,44,"Tuesday, April 1, 2014",1908,35004AL
2,44,"Monday, September 1, 2014",1,35004AL
2,44,"Wednesday, October 1, 2014",1908,35004AL
2,44,"Monday, December 1, 2014",1908,35004AL
2,45,"Saturday, February 1, 2014",2187,35004AL
2,45,"Tuesday, April 1, 2014",2187,35004AL
2,45,"Tuesday, July 1, 2014",392,35004AL
2,45,"Wednesday, October 1, 2014",392,35004AL
2,45,"Wednesday, October 1, 2014",392,35004AL
2,46,"Saturday, February 1, 2014",1908,35004AL
2,46,"Saturday, March 1, 2014",1,35004AL
2,46,"Saturday, March 1, 2014",2187,35004AL
2,46,"Tuesday, April 1, 2014",2187,35004AL
2,46,"Sunday, June 1, 2014",2187,35004AL
2,46,"Tuesday, July 1, 2014",392,35004AL
2,46,"Tuesday, July 1, 2014",392,35004AL
2,46,"Saturday, November 1, 2014",2187,35004AL
2,46,"Friday, May 1, 2015",1908,35004AL
2,47,"Wednesday, January 1, 2014",199,35004AL
2,47,"Saturday, February 1, 2014",199,35004AL
2,47,"Saturday, March 1, 2014",199,35004AL
2,47,"Saturday, March 1, 2014",392,35004AL
2,47,"Tuesday, April 1, 2014",392,35004AL
2,47,"Saturday, November 1, 2014",392,35004AL
2,47,"Monday, December 1, 2014",392,35004AL
2,47,"Thursday, January 1, 2015",1908,35004AL
2,47,"Thursday, January 1, 2015",211,35004AL
2,47,"Sunday, March 1, 2015",1908,35004AL
2,48,"Monday, December 1, 2014",2187,35004AL
2,48,"Sunday, February 1, 2015",1,35004AL
2,48,"Wednesday, April 1, 2015",199,35004AL
2,48,"Monday, June 1, 2015",1,35004AL
2,48,"Monday, June 1, 2015",211,35004AL
2,49,"Saturday, February 1, 2014",199,35004AL
2,49,"Tuesday, April 1, 2014",211,35004AL
2,49,"Monday, September 1, 2014",2187,35004AL
2,49,"Monday, September 1, 2014",392,35004AL
2,49,"Wednesday, October 1, 2014",392,35004AL
2,49,"Sunday, February 1, 2015",211,35004AL
2,49,"Friday, May 1, 2015",199,35004AL
2,49,"Friday, May 1, 2015",211,35004AL
2,50,"Tuesday, July 1, 2014",211,35004AL
2,50,"Saturday, November 1, 2014",1,35004AL
2,50,"Monday, December 1, 2014",211,35004AL
2,50,"Monday, December 1, 2014",392,35004AL
2,50,"Monday, June 1, 2015",211,35004AL
2,51,"Sunday, June 1, 2014",392,35004AL
2,51,"Friday, May 1, 2015",392,35004AL
2,53,"Thursday, May 1, 2014",392,35004AL
2,53,"Friday, May 1, 2015",392,35004AL
2,54,"Monday, June 1, 2015",392,35004AL
2,55,"Wednesday, April 1, 2015",392,35004AL
2,56,"Saturday, February 1, 2014",392,35004AL
2,56,"Thursday, May 1, 2014",392,35004AL
2,60,"Wednesday, January 1, 2014",1688,35004AL
2,60,"Saturday, February 1, 2014",1027,35004AL
2,60,"Tuesday, April 1, 2014",392,35004AL
2,60,"Thursday, May 1, 2014",1027,35004AL
2,60,"Thursday, May 1, 2014",1027,35004AL
2,60,"Friday, August 1, 2014",1043,35004AL
2,60,"Monday, September 1, 2014",1027,35004AL
2,60,"Saturday, November 1, 2014",1688,35004AL
2,60,"Saturday, November 1, 2014",694,35004AL
2,60,"Saturday, November 1, 2014",694,35004AL
2,60,"Monday, December 1, 2014",2102,35004AL
2,60,"Thursday, January 1, 2015",1233,35004AL
2,60,"Sunday, March 1, 2015",392,35004AL
2,60,"Friday, May 1, 2015",2102,35004AL
2,61,"Wednesday, January 1, 2014",1688,35004AL
2,61,"Saturday, February 1, 2014",1043,35004AL
2,61,"Saturday, March 1, 2014",1688,35004AL
2,61,"Saturday, March 1, 2014",1688,35004AL
2,61,"Tuesday, April 1, 2014",1863,35004AL
2,61,"Saturday, November 1, 2014",1688,35004AL
2,61,"Sunday, February 1, 2015",1863,35004AL
2,61,"Sunday, March 1, 2015",2102,35004AL
2,61,"Friday, May 1, 2015",1863,35004AL
2,61,"Friday, May 1, 2015",694,35004AL
2,61,"Monday, June 1, 2015",1688,35004AL
2,62,"Wednesday, January 1, 2014",2102,35004AL
2,62,"Saturday, February 1, 2014",1688,35004AL
2,62,"Saturday, March 1, 2014",1043,35004AL
2,62,"Tuesday, April 1, 2014",1233,35004AL
2,62,"Monday, September 1, 2014",1027,35004AL
2,62,"Monday, September 1, 2014",1688,35004AL
2,62,"Saturday, November 1, 2014",1726,35004AL
2,62,"Saturday, November 1, 2014",2102,35004AL
2,62,"Saturday, November 1, 2014",694,35004AL
2,62,"Sunday, March 1, 2015",1726,35004AL
2,63,"Wednesday, January 1, 2014",1726,35004AL
2,63,"Saturday, March 1, 2014",1027,35004AL
2,63,"Tuesday, April 1, 2014",1863,35004AL
2,63,"Friday, August 1, 2014",1688,35004AL
2,63,"Monday, September 1, 2014",1726,35004AL
2,63,"Monday, September 1, 2014",2102,35004AL
2,63,"Saturday, November 1, 2014",2102,35004AL
2,64,"Saturday, March 1, 2014",1027,35004AL
2,64,"Thursday, May 1, 2014",1688,35004AL
2,64,"Sunday, June 1, 2014",1688,35004AL
2,64,"Tuesday, July 1, 2014",694,35004AL
2,64,"Wednesday, October 1, 2014",2102,35004AL
2,64,"Saturday, November 1, 2014",1043,35004AL
2,64,"Thursday, January 1, 2015",1043,35004AL
2,64,"Sunday, March 1, 2015",1863,35004AL
2,64,"Wednesday, April 1, 2015",1863,35004AL
2,64,"Friday, May 1, 2015",1688,35004AL
2,65,"Wednesday, January 1, 2014",1726,35004AL
2,65,"Saturday, February 1, 2014",1688,35004AL
2,65,"Sunday, June 1, 2014",1233,35004AL
2,65,"Tuesday, July 1, 2014",1863,35004AL
2,65,"Monday, September 1, 2014",1043,35004AL
2,65,"Sunday, February 1, 2015",1726,35004AL
2,65,"Sunday, March 1, 2015",1688,35004AL
2,65,"Sunday, March 1, 2015",694,35004AL
2,66,"Saturday, February 1, 2014",1726,35004AL
2,66,"Saturday, March 1, 2014",1043,35004AL
2,66,"Tuesday, July 1, 2014",1863,35004AL
2,66,"Friday, August 1, 2014",2102,35004AL
2,66,"Thursday, January 1, 2015",694,35004AL
2,66,"Sunday, March 1, 2015",1863,35004AL
2,67,"Wednesday, January 1, 2014",1027,35004AL
2,67,"Saturday, February 1, 2014",1688,35004AL
2,67,"Saturday, March 1, 2014",1726,35004AL
2,67,"Thursday, January 1, 2015",1726,35004AL
2,67,"Sunday, February 1, 2015",1863,35004AL
2,67,"Sunday, March 1, 2015",1043,35004AL
2,67,"Sunday, March 1, 2015",2102,35004AL
2,67,"Sunday, March 1, 2015",694,35004AL
2,67,"Friday, May 1, 2015",694,35004AL
2,68,"Saturday, March 1, 2014",1043,35004AL
2,68,"Saturday, March 1, 2014",1233,35004AL
2,68,"Tuesday, April 1, 2014",1027,35004AL
2,68,"Thursday, May 1, 2014",1027,35004AL
2,68,"Thursday, May 1, 2014",1863,35004AL
2,68,"Tuesday, July 1, 2014",1043,35004AL
2,68,"Tuesday, July 1, 2014",2102,35004AL
2,68,"Friday, August 1, 2014",1688,35004AL
2,68,"Friday, August 1, 2014",694,35004AL
2,68,"Monday, September 1, 2014",694,35004AL
2,68,"Saturday, November 1, 2014",1043,35004AL
2,68,"Monday, June 1, 2015",1688,35004AL
2,69,"Tuesday, April 1, 2014",1233,35004AL
2,69,"Thursday, May 1, 2014",1863,35004AL
2,69,"Thursday, May 1, 2014",694,35004AL
2,69,"Monday, September 1, 2014",1233,35004AL
2,69,"Monday, September 1, 2014",2102,35004AL
2,69,"Wednesday, October 1, 2014",694,35004AL
2,70,"Saturday, March 1, 2014",1027,35004AL
2,70,"Friday, August 1, 2014",1688,35004AL
2,70,"Monday, September 1, 2014",1043,35004AL
2,70,"Monday, September 1, 2014",694,35004AL
2,70,"Saturday, November 1, 2014",1233,35004AL
2,70,"Saturday, November 1, 2014",1688,35004AL
2,70,"Monday, December 1, 2014",1043,35004AL
2,70,"Thursday, January 1, 2015",1863,35004AL
2,70,"Sunday, March 1, 2015",1027,35004AL
2,71,"Wednesday, January 1, 2014",1726,35004AL
2,71,"Saturday, March 1, 2014",1043,35004AL
2,71,"Tuesday, April 1, 2014",1863,35004AL
2,71,"Friday, August 1, 2014",1043,35004AL
2,71,"Monday, December 1, 2014",1233,35004AL
2,71,"Monday, June 1, 2015",1863,35004AL
2,72,"Tuesday, July 1, 2014",1233,35004AL
2,72,"Sunday, February 1, 2015",694,35004AL
2,72,"Friday, May 1, 2015",2102,35004AL
2,73,"Sunday, June 1, 2014",1043,35004AL
2,73,"Tuesday, July 1, 2014",1863,35004AL
2,73,"Friday, August 1, 2014",1726,35004AL
2,73,"Saturday, November 1, 2014",1043,35004AL
2,73,"Sunday, February 1, 2015",392,35004AL
2,73,"Sunday, February 1, 2015",694,35004AL
2,73,"Wednesday, April 1, 2015",1863,35004AL
2,73,"Wednesday, April 1, 2015",1863,35004AL
2,74,"Wednesday, January 1, 2014",1688,35004AL
2,74,"Sunday, June 1, 2014",1233,35004AL
2,74,"Sunday, June 1, 2014",694,35004AL
2,74,"Sunday, February 1, 2015",2102,35004AL
2,74,"Sunday, February 1, 2015",392,35004AL
2,74,"Wednesday, April 1, 2015",1027,35004AL
2,74,"Friday, May 1, 2015",1027,35004AL
2,74,"Monday, June 1, 2015",694,35004AL
2,75,"Saturday, March 1, 2014",1863,35004AL
2,75,"Thursday, May 1, 2014",1027,35004AL
2,75,"Sunday, June 1, 2014",2102,35004AL
2,75,"Monday, September 1, 2014",694,35004AL
2,75,"Monday, December 1, 2014",694,35004AL
2,75,"Thursday, January 1, 2015",1863,35004AL
2,75,"Friday, May 1, 2015",1043,35004AL
2,75,"Friday, May 1, 2015",1688,35004AL
2,75,"Monday, June 1, 2015",1043,35004AL
2,76,"Wednesday, January 1, 2014",1863,35004AL
2,76,"Saturday, February 1, 2014",1043,35004AL
2,76,"Saturday, March 1, 2014",1043,35004AL
2,76,"Sunday, June 1, 2014",1726,35004AL
2,76,"Sunday, June 1, 2014",1863,35004AL
2,76,"Tuesday, July 1, 2014",1233,35004AL
2,76,"Tuesday, July 1, 2014",1688,35004AL
2,76,"Monday, December 1, 2014",1027,35004AL
2,76,"Monday, December 1, 2014",1726,35004AL
2,76,"Sunday, March 1, 2015",1233,35004AL
2,76,"Wednesday, April 1, 2015",392,35004AL
2,76,"Monday, June 1, 2015",392,35004AL
2,77,"Saturday, March 1, 2014",1726,35004AL
2,77,"Sunday, June 1, 2014",1233,35004AL
2,77,"Saturday, November 1, 2014",1027,35004AL
2,77,"Sunday, March 1, 2015",1726,35004AL
2,78,"Saturday, February 1, 2014",1043,35004AL
2,78,"Saturday, February 1, 2014",1726,35004AL
2,78,"Saturday, February 1, 2014",694,35004AL
2,78,"Tuesday, April 1, 2014",1233,35004AL
2,78,"Tuesday, July 1, 2014",1043,35004AL
2,78,"Wednesday, October 1, 2014",1233,35004AL
2,78,"Monday, December 1, 2014",2102,35004AL
2,78,"Wednesday, April 1, 2015",1027,35004AL
2,78,"Friday, May 1, 2015",2102,35004AL
2,78,"Friday, May 1, 2015",2102,35004AL
2,78,"Monday, June 1, 2015",1863,35004AL
2,79,"Saturday, February 1, 2014",2102,35004AL
2,79,"Saturday, March 1, 2014",1233,35004AL
2,79,"Sunday, June 1, 2014",1233,35004AL
2,79,"Sunday, June 1, 2014",1233,35004AL
2,79,"Friday, August 1, 2014",1043,35004AL
2,79,"Friday, August 1, 2014",1233,35004AL
2,79,"Monday, September 1, 2014",1233,35004AL
2,79,"Thursday, January 1, 2015",1027,35004AL
2,79,"Sunday, February 1, 2015",1027,35004AL
2,79,"Sunday, February 1, 2015",1863,35004AL
2,79,"Wednesday, April 1, 2015",1043,35004AL
2,80,"Wednesday, January 1, 2014",1043,35004AL
2,80,"Wednesday, January 1, 2014",1233,35004AL
2,80,"Saturday, March 1, 2014",1043,35004AL
2,80,"Sunday, June 1, 2014",1863,35004AL
2,80,"Friday, August 1, 2014",1043,35004AL
2,80,"Saturday, November 1, 2014",1726,35004AL
2,80,"Wednesday, April 1, 2015",1726,35004AL
2,80,"Friday, May 1, 2015",1233,35004AL
2,81,"Wednesday, January 1, 2014",1688,35004AL
2,81,"Wednesday, January 1, 2014",1726,35004AL
2,81,"Saturday, February 1, 2014",1726,35004AL
2,81,"Thursday, May 1, 2014",1043,35004AL
2,81,"Thursday, May 1, 2014",1688,35004AL
2,81,"Wednesday, October 1, 2014",1233,35004AL
2,81,"Monday, December 1, 2014",2102,35004AL
2,81,"Monday, December 1, 2014",694,35004AL
2,81,"Sunday, March 1, 2015",1027,35004AL
2,81,"Friday, May 1, 2015",1863,35004AL
2,81,"Monday, June 1, 2015",2102,35004AL
2,81,"Monday, June 1, 2015",694,35004AL
2,82,"Saturday, March 1, 2014",1688,35004AL
2,82,"Saturday, March 1, 2014",1726,35004AL
2,82,"Tuesday, July 1, 2014",2102,35004AL
2,82,"Wednesday, October 1, 2014",694,35004AL
2,82,"Saturday, November 1, 2014",1027,35004AL
2,82,"Monday, December 1, 2014",1027,35004AL
2,82,"Monday, December 1, 2014",1233,35004AL
2,82,"Thursday, January 1, 2015",1233,35004AL
2,82,"Wednesday, April 1, 2015",694,35004AL
2,82,"Friday, May 1, 2015",1863,35004AL
2,82,"Monday, June 1, 2015",694,35004AL
2,83,"Saturday, February 1, 2014",694,35004AL
2,83,"Saturday, March 1, 2014",1027,35004AL
2,83,"Tuesday, April 1, 2014",1233,35004AL
2,83,"Thursday, January 1, 2015",1233,35004AL
2,83,"Thursday, January 1, 2015",1726,35004AL
2,83,"Sunday, March 1, 2015",1688,35004AL
2,83,"Wednesday, April 1, 2015",1043,35004AL
2,83,"Monday, June 1, 2015",694,35004AL
2,84,"Saturday, February 1, 2014",1726,35004AL
2,84,"Saturday, March 1, 2014",1233,35004AL
2,84,"Monday, September 1, 2014",1027,35004AL
2,84,"Saturday, November 1, 2014",1043,35004AL
2,84,"Sunday, February 1, 2015",1027,35004AL
2,84,"Wednesday, April 1, 2015",2102,35004AL
2,85,"Saturday, March 1, 2014",694,35004AL
2,85,"Sunday, June 1, 2014",1688,35004AL
2,85,"Tuesday, July 1, 2014",2102,35004AL
2,85,"Tuesday, July 1, 2014",2102,35004AL
2,85,"Friday, August 1, 2014",1726,35004AL
2,85,"Saturday, November 1, 2014",1688,35004AL
2,85,"Wednesday, April 1, 2015",1688,35004AL
2,86,"Wednesday, January 1, 2014",1726,35004AL
2,86,"Tuesday, April 1, 2014",2102,35004AL
2,86,"Thursday, May 1, 2014",1863,35004AL
2,86,"Saturday, November 1, 2014",1043,35004AL
2,86,"Monday, December 1, 2014",1726,35004AL
2,86,"Thursday, January 1, 2015",1688,35004AL
2,86,"Sunday, February 1, 2015",1863,35004AL
2,86,"Monday, June 1, 2015",1863,35004AL
2,87,"Wednesday, January 1, 2014",1726,35004AL
2,87,"Saturday, February 1, 2014",1027,35004AL
2,87,"Saturday, February 1, 2014",694,35004AL
2,87,"Thursday, May 1, 2014",1233,35004AL
2,87,"Sunday, June 1, 2014",694,35004AL
2,87,"Friday, August 1, 2014",1726,35004AL
2,87,"Thursday, January 1, 2015",1726,35004AL
2,87,"Thursday, January 1, 2015",1726,35004AL
2,87,"Sunday, February 1, 2015",2102,35004AL
2,87,"Wednesday, April 1, 2015",1726,35004AL
2,87,"Monday, June 1, 2015",1233,35004AL
2,88,"Wednesday, January 1, 2014",1688,35004AL
2,88,"Wednesday, January 1, 2014",1863,35004AL
2,88,"Wednesday, January 1, 2014",1863,35004AL
2,88,"Thursday, May 1, 2014",1043,35004AL
2,88,"Sunday, June 1, 2014",1043,35004AL
2,88,"Sunday, June 1, 2014",1688,35004AL
2,88,"Sunday, June 1, 2014",1863,35004AL
2,88,"Monday, September 1, 2014",1043,35004AL
2,88,"Wednesday, October 1, 2014",1726,35004AL
2,88,"Thursday, January 1, 2015",2102,35004AL
2,88,"Wednesday, April 1, 2015",1726,35004AL
2,89,"Wednesday, January 1, 2014",1043,35004AL
2,89,"Wednesday, January 1, 2014",1863,35004AL
2,89,"Saturday, March 1, 2014",1027,35004AL
2,89,"Tuesday, July 1, 2014",1027,35004AL
2,89,"Tuesday, July 1, 2014",1688,35004AL
2,89,"Tuesday, July 1, 2014",1726,35004AL
2,89,"Wednesday, October 1, 2014",1027,35004AL
2,89,"Thursday, January 1, 2015",1233,35004AL
2,90,"Wednesday, January 1, 2014",694,35004AL
2,90,"Saturday, February 1, 2014",2102,35004AL
2,90,"Friday, August 1, 2014",694,35004AL
2,90,"Monday, September 1, 2014",1043,35004AL
2,90,"Wednesday, October 1, 2014",1027,35004AL
2,90,"Monday, December 1, 2014",694,35004AL
2,90,"Friday, May 1, 2015",1726,35004AL
3,10,"Saturday, March 1, 2014",2187,71601AR
3,10,"Thursday, May 1, 2014",1908,71601AR
3,10,"Tuesday, July 1, 2014",1908,71601AR
3,10,"Friday, August 1, 2014",2187,71601AR
3,12,"Tuesday, July 1, 2014",2187,71601AR
3,13,"Friday, August 1, 2014",1,71601AR
3,13,"Sunday, March 1, 2015",199,71601AR
3,13,"Friday, May 1, 2015",199,71601AR
3,13,"Monday, June 1, 2015",199,71601AR
3,14,"Friday, August 1, 2014",211,71601AR
3,14,"Wednesday, October 1, 2014",199,71601AR
3,14,"Thursday, January 1, 2015",199,71601AR
3,14,"Thursday, January 1, 2015",211,71601AR
3,14,"Thursday, January 1, 2015",2187,71601AR
3,15,"Wednesday, January 1, 2014",211,71601AR
3,15,"Saturday, November 1, 2014",1,71601AR
3,15,"Monday, June 1, 2015",1,71601AR
3,16,"Wednesday, January 1, 2014",1,71601AR
3,16,"Wednesday, October 1, 2014",1,71601AR
3,16,"Monday, December 1, 2014",2187,71601AR
3,16,"Monday, June 1, 2015",1908,71601AR
3,17,"Thursday, January 1, 2015",211,71601AR
3,17,"Sunday, February 1, 2015",1,71601AR
3,17,"Wednesday, April 1, 2015",1,71601AR
3,17,"Wednesday, April 1, 2015",2187,71601AR
3,17,"Monday, June 1, 2015",2187,71601AR
3,18,"Saturday, February 1, 2014",199,71601AR
3,18,"Saturday, February 1, 2014",2187,71601AR
3,18,"Sunday, June 1, 2014",2187,71601AR
3,18,"Friday, August 1, 2014",199,71601AR
3,18,"Monday, September 1, 2014",1908,71601AR
3,18,"Monday, December 1, 2014",211,71601AR
3,20,"Thursday, May 1, 2014",199,71601AR
3,20,"Sunday, June 1, 2014",1,71601AR
3,20,"Sunday, February 1, 2015",199,71601AR
3,20,"Sunday, March 1, 2015",211,71601AR
3,21,"Wednesday, January 1, 2014",211,71601AR
3,21,"Friday, August 1, 2014",199,71601AR
3,21,"Wednesday, October 1, 2014",1,71601AR
3,21,"Saturday, November 1, 2014",2187,71601AR
3,22,"Tuesday, April 1, 2014",211,71601AR
3,22,"Thursday, May 1, 2014",1,71601AR
3,22,"Tuesday, July 1, 2014",211,71601AR
3,22,"Friday, August 1, 2014",199,71601AR
3,22,"Friday, August 1, 2014",211,71601AR
3,22,"Monday, September 1, 2014",2187,71601AR
3,22,"Thursday, January 1, 2015",211,71601AR
3,22,"Wednesday, April 1, 2015",2187,71601AR
3,22,"Wednesday, April 1, 2015",2187,71601AR
3,22,"Friday, May 1, 2015",211,71601AR
3,23,"Saturday, March 1, 2014",199,71601AR
3,23,"Tuesday, April 1, 2014",1,71601AR
3,23,"Tuesday, April 1, 2014",199,71601AR
3,23,"Tuesday, July 1, 2014",2187,71601AR
3,23,"Monday, September 1, 2014",1908,71601AR
3,23,"Wednesday, October 1, 2014",2187,71601AR
3,24,"Thursday, January 1, 2015",1908,71601AR
3,25,"Saturday, March 1, 2014",1,71601AR
3,25,"Saturday, March 1, 2014",1,71601AR
3,25,"Wednesday, October 1, 2014",211,71601AR
3,25,"Saturday, November 1, 2014",1,71601AR
3,25,"Thursday, January 1, 2015",1908,71601AR
3,25,"Sunday, March 1, 2015",1,71601AR
3,25,"Friday, May 1, 2015",1908,71601AR
3,26,"Monday, September 1, 2014",1908,71601AR
3,26,"Friday, May 1, 2015",1908,71601AR
3,27,"Saturday, March 1, 2014",1908,71601AR
3,27,"Tuesday, April 1, 2014",1908,71601AR
3,27,"Thursday, May 1, 2014",211,71601AR
3,27,"Thursday, May 1, 2014",211,71601AR
3,27,"Saturday, November 1, 2014",199,71601AR
3,27,"Monday, December 1, 2014",1,71601AR
3,28,"Wednesday, April 1, 2015",1,71601AR
3,29,"Tuesday, April 1, 2014",1,71601AR
3,29,"Friday, August 1, 2014",199,71601AR
3,29,"Friday, May 1, 2015",1,71601AR
3,29,"Friday, May 1, 2015",211,71601AR
3,30,"Sunday, June 1, 2014",1,71601AR
3,30,"Saturday, November 1, 2014",1908,71601AR
3,30,"Monday, June 1, 2015",1,71601AR
3,31,"Saturday, February 1, 2014",1,71601AR
3,31,"Saturday, November 1, 2014",199,71601AR
3,31,"Saturday, November 1, 2014",211,71601AR
3,32,"Saturday, March 1, 2014",2187,71601AR
3,32,"Tuesday, July 1, 2014",199,71601AR
3,32,"Wednesday, October 1, 2014",392,71601AR
3,32,"Monday, December 1, 2014",1,71601AR
3,32,"Monday, December 1, 2014",1908,71601AR
3,33,"Saturday, March 1, 2014",1908,71601AR
3,33,"Sunday, June 1, 2014",1908,71601AR
3,33,"Tuesday, July 1, 2014",2187,71601AR
3,33,"Monday, September 1, 2014",1908,71601AR
3,33,"Monday, September 1, 2014",392,71601AR
3,33,"Wednesday, October 1, 2014",199,71601AR
3,33,"Saturday, November 1, 2014",1,71601AR
3,33,"Thursday, January 1, 2015",199,71601AR
3,33,"Friday, May 1, 2015",2187,71601AR
